YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DELAYED,DEP_HOUR,SEASON,IS_WEEKEND,IS_PEAK_DELAY_HOUR,WEATHER_IMPACT
2015,12,15,2,OO,4728,N455SW,SLC,MFR,1115,1115.0,0.0,47.0,1202.0,123.0,144.0,95.0,575,1237.0,2.0,1218,1239.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0,1,11,Winter,0,0,0
2015,6,2,2,NK,197,N614NK,LGA,FLL,1050,1123.0,33.0,17.0,1140.0,185.0,181.0,157.0,1076,1417.0,7.0,1355,1424.0,29.0,0,0,,1.0,0.0,4.0,24.0,0.0,1,10,Summer,0,0,0
2015,8,2,7,AA,1723,N172US,CLT,FLL,2010,2014.0,4.0,30.0,2044.0,117.0,146.0,109.0,632,2233.0,7.0,2207,2240.0,33.0,0,0,,29.0,0.0,4.0,0.0,0.0,1,20,Summer,1,1,0
2015,4,22,3,B6,2279,N197JB,BOS,EWR,629,622.0,-7.0,19.0,641.0,90.0,84.0,56.0,200,737.0,9.0,759,746.0,-13.0,0,0,,,,,,0.0,0,6,Spring,0,0,0
2015,8,10,1,OO,4754,N935SW,MSP,CID,923,917.0,-6.0,23.0,940.0,66.0,68.0,39.0,220,1019.0,6.0,1029,1025.0,-4.0,0,0,,,,,,0.0,0,9,Summer,0,0,0
2015,6,9,2,WN,1812,N660SW,ATL,AUS,830,829.0,-1.0,18.0,847.0,140.0,141.0,117.0,813,944.0,6.0,950,950.0,0.0,0,0,,,,,,0.0,0,8,Summer,0,0,0
2015,1,14,3,MQ,3611,N505MQ,ORD,BUF,1710,1818.0,68.0,19.0,1837.0,85.0,89.0,67.0,473,2044.0,3.0,1935,2047.0,72.0,0,0,,4.0,0.0,35.0,33.0,0.0,1,17,Winter,0,1,0
2015,7,8,3,DL,2215,N671DN,ANC,MSP,1238,1232.0,-6.0,9.0,1241.0,318.0,291.0,277.0,2519,2018.0,5.0,2056,2023.0,-33.0,0,0,,,,,,0.0,0,12,Summer,0,0,0
2015,10,14,3,B6,717,N238JB,10721,12478,1045,1039.0,-6.0,21.0,1100.0,66.0,72.0,42.0,187,1142.0,9.0,1151,1151.0,0.0,0,0,,,,,,0.0,0,10,Fall,0,0,0
2015,1,22,4,VX,334,N839VA,LAX,FLL,1015,1019.0,4.0,9.0,1028.0,285.0,280.0,266.0,2342,1754.0,5.0,1800,1759.0,-1.0,0,0,,,,,,0.0,0,10,Winter,0,0,0
2015,2,23,1,DL,2134,N138DL,MSP,PHX,1115,1114.0,-1.0,11.0,1125.0,206.0,194.0,178.0,1276,1323.0,5.0,1341,1328.0,-13.0,0,0,,,,,,0.0,0,11,Winter,0,0,0
2015,7,25,6,WN,2189,N905WN,RNO,LAS,1505,1601.0,56.0,16.0,1617.0,75.0,79.0,59.0,345,1716.0,4.0,1620,1720.0,60.0,0,0,,4.0,0.0,0.0,56.0,0.0,1,15,Summer,1,0,0
2015,5,26,2,DL,891,N128DL,DTW,LAS,2010,2059.0,49.0,14.0,2113.0,269.0,244.0,221.0,1749,2154.0,9.0,2139,2203.0,24.0,0,0,,0.0,0.0,4.0,20.0,0.0,1,20,Spring,0,1,0
2015,10,26,1,OO,7381,N433SW,11097,14869,1252,1250.0,-2.0,14.0,1304.0,75.0,77.0,57.0,298,1401.0,6.0,1407,1407.0,0.0,0,0,,,,,,0.0,0,12,Fall,0,0,0
2015,7,3,5,F9,131,N921FR,CVG,DFW,1650,1653.0,3.0,10.0,1703.0,145.0,137.0,121.0,812,1804.0,6.0,1815,1810.0,-5.0,0,0,,,,,,0.0,0,16,Summer,0,1,0
2015,10,9,5,AA,702,N169UW,12889,14100,700,657.0,-3.0,24.0,721.0,282.0,291.0,261.0,2176,1442.0,6.0,1442,1448.0,6.0,0,0,,,,,,0.0,0,7,Fall,0,0,0
2015,11,14,6,UA,366,N838UA,DTW,IAH,1345,1344.0,-1.0,11.0,1355.0,189.0,174.0,152.0,1075,1527.0,11.0,1554,1538.0,-16.0,0,0,,,,,,0.0,0,13,Fall,1,0,0
2015,2,23,1,EV,5805,N11192,MFE,IAH,1332,1332.0,0.0,19.0,1351.0,73.0,81.0,50.0,316,1441.0,12.0,1445,1453.0,8.0,0,0,,,,,,0.0,0,13,Winter,0,0,0
2015,12,11,5,EV,2848,N667GB,ORD,TUL,1318,1321.0,3.0,17.0,1338.0,121.0,117.0,97.0,585,1515.0,3.0,1519,1518.0,-1.0,0,0,,,,,,0.0,0,13,Winter,0,0,0
2015,9,12,6,AA,679,N192UW,CLT,PHX,1135,1133.0,-2.0,14.0,1147.0,269.0,250.0,233.0,1773,1240.0,3.0,1304,1243.0,-21.0,0,0,,,,,,0.0,0,11,Fall,1,0,0
2015,5,24,7,MQ,3504,N831MQ,JFK,CMH,1900,1853.0,-7.0,22.0,1915.0,119.0,100.0,75.0,483,2030.0,3.0,2059,2033.0,-26.0,0,0,,,,,,0.0,0,19,Spring,1,1,0
2015,10,22,4,UA,1279,N14235,13930,10721,1222,1225.0,3.0,26.0,1251.0,144.0,137.0,108.0,867,1539.0,3.0,1546,1542.0,-4.0,0,0,,,,,,0.0,0,12,Fall,0,0,0
2015,6,12,5,WN,2341,N8652B,DCA,DAL,1850,1908.0,18.0,33.0,1941.0,190.0,190.0,151.0,1184,2112.0,6.0,2100,2118.0,18.0,0,0,,0.0,0.0,0.0,1.0,17.0,1,18,Summer,0,1,1
2015,10,8,4,F9,1218,N943FR,13204,14100,1505,1501.0,-4.0,14.0,1515.0,145.0,144.0,121.0,861,1716.0,9.0,1730,1725.0,-5.0,0,0,,,,,,0.0,0,15,Fall,0,0,0
2015,3,10,2,WN,603,N451WN,LAS,MSY,840,838.0,-2.0,8.0,846.0,195.0,198.0,183.0,1500,1349.0,7.0,1355,1356.0,1.0,0,0,,,,,,0.0,0,8,Spring,0,0,0
2015,3,22,7,MQ,3415,N636MQ,OMA,ORD,1210,1200.0,-10.0,11.0,1211.0,99.0,86.0,63.0,416,1314.0,12.0,1349,1326.0,-23.0,0,0,,,,,,0.0,0,12,Spring,1,0,0
2015,1,2,5,AA,1557,N455AA,IND,DFW,835,848.0,13.0,19.0,907.0,155.0,155.0,125.0,761,1012.0,11.0,1010,1023.0,13.0,0,0,,,,,,0.0,0,8,Winter,0,0,0
2015,5,24,7,DL,1213,N687DL,ATL,PNS,2000,1957.0,-3.0,11.0,2008.0,73.0,61.0,46.0,271,1954.0,4.0,2013,1958.0,-15.0,0,0,,,,,,0.0,0,20,Spring,1,1,0
2015,2,25,3,WN,1031,N286WN,MCO,DAL,1240,1240.0,0.0,6.0,1246.0,180.0,166.0,157.0,973,1423.0,3.0,1440,1426.0,-14.0,0,0,,,,,,0.0,0,12,Winter,0,0,0
2015,1,10,6,OO,2682,N821AS,PHX,GJT,950,946.0,-4.0,19.0,1005.0,94.0,82.0,59.0,438,1104.0,4.0,1124,1108.0,-16.0,0,0,,,,,,0.0,0,9,Winter,1,0,0
2015,7,31,5,WN,638,N482WN,LAS,SEA,730,731.0,1.0,11.0,742.0,150.0,139.0,121.0,867,943.0,7.0,1000,950.0,-10.0,0,0,,,,,,0.0,0,7,Summer,0,0,0
2015,11,3,2,DL,1074,N329NB,SLC,MSP,1705,1659.0,-6.0,13.0,1712.0,151.0,129.0,113.0,991,2005.0,3.0,2036,2008.0,-28.0,0,0,,,,,,0.0,0,17,Fall,0,1,0
2015,11,21,6,AA,1102,N479AA,AUS,DFW,505,500.0,-5.0,20.0,520.0,63.0,63.0,38.0,190,558.0,5.0,608,603.0,-5.0,0,0,,,,,,0.0,0,5,Fall,1,0,0
2015,12,5,6,AS,862,N514AS,OGG,PDX,1310,1255.0,-15.0,14.0,1309.0,320.0,316.0,297.0,2562,2006.0,5.0,2030,2011.0,-19.0,0,0,,,,,,0.0,0,13,Winter,1,0,0
2015,8,21,5,WN,1765,N752SW,DEN,IAD,1225,1226.0,1.0,15.0,1241.0,200.0,194.0,173.0,1452,1734.0,6.0,1745,1740.0,-5.0,0,0,,,,,,0.0,0,12,Summer,0,0,0
2015,7,18,6,DL,2078,N330NW,SAN,SLC,1644,1648.0,4.0,30.0,1718.0,109.0,115.0,80.0,626,1938.0,5.0,1933,1943.0,10.0,0,0,,,,,,0.0,0,16,Summer,1,1,0
2015,10,16,5,DL,2618,N383DN,14492,12892,704,735.0,31.0,15.0,750.0,331.0,309.0,291.0,2239,941.0,3.0,935,944.0,9.0,0,0,,,,,,0.0,0,7,Fall,0,0,0
2015,11,28,6,DL,1920,N985DL,ATL,EWR,855,854.0,-1.0,14.0,908.0,131.0,120.0,101.0,746,1049.0,5.0,1106,1054.0,-12.0,0,0,,,,,,0.0,0,8,Fall,1,0,0
2015,6,5,5,DL,2500,N337NB,IAD,MSP,650,646.0,-4.0,16.0,702.0,154.0,149.0,129.0,908,811.0,4.0,824,815.0,-9.0,0,0,,,,,,0.0,0,6,Summer,0,0,0
2015,4,4,6,HA,395,N489HA,OGG,HNL,1310,1304.0,-6.0,7.0,1311.0,37.0,43.0,22.0,100,1333.0,14.0,1347,1347.0,0.0,0,0,,,,,,0.0,0,13,Spring,1,0,0
2015,9,29,2,AA,2467,N3BGAA,DFW,LAX,1630,1631.0,1.0,9.0,1640.0,204.0,184.0,169.0,1235,1729.0,6.0,1754,1735.0,-19.0,0,0,,,,,,0.0,0,16,Fall,0,1,0
2015,10,1,4,WN,2997,N382SW,12191,13204,1625,1626.0,1.0,11.0,1637.0,135.0,129.0,109.0,849,1926.0,9.0,1940,1935.0,-5.0,0,0,,,,,,0.0,0,16,Fall,0,1,0
2015,11,22,7,DL,1783,N690DL,SLC,LAS,1405,1400.0,-5.0,14.0,1414.0,81.0,72.0,51.0,368,1405.0,7.0,1426,1412.0,-14.0,0,0,,,,,,0.0,0,14,Fall,1,0,0
2015,5,31,7,F9,757,N929FR,DEN,PHX,2015,2009.0,-6.0,10.0,2019.0,108.0,100.0,85.0,602,2044.0,5.0,2103,2049.0,-14.0,0,0,,,,,,0.0,0,20,Spring,1,1,0
2015,11,11,3,AS,587,N508AS,SNA,PDX,950,945.0,-5.0,7.0,952.0,140.0,136.0,126.0,859,1158.0,3.0,1210,1201.0,-9.0,0,0,,,,,,0.0,0,9,Fall,0,0,0
2015,8,7,5,EV,4594,N17984,LIT,IAH,1502,1507.0,5.0,11.0,1518.0,93.0,80.0,62.0,374,1620.0,7.0,1635,1627.0,-8.0,0,0,,,,,,0.0,0,15,Summer,0,0,0
2015,2,26,4,WN,4471,N799SW,ATL,RSW,1030,1108.0,38.0,18.0,1126.0,110.0,110.0,87.0,515,1253.0,5.0,1220,1258.0,38.0,0,0,,0.0,0.0,38.0,0.0,0.0,1,10,Winter,0,0,0
2015,10,13,2,EV,5538,N936EV,10980,10397,922,912.0,-10.0,9.0,921.0,52.0,47.0,31.0,106,952.0,7.0,1014,959.0,-15.0,0,0,,,,,,0.0,0,9,Fall,0,0,0
2015,9,8,2,B6,2288,N746JB,SFO,LAS,800,756.0,-4.0,13.0,809.0,100.0,83.0,63.0,414,912.0,7.0,940,919.0,-21.0,0,0,,,,,,0.0,0,8,Fall,0,0,0
2015,6,2,2,WN,853,N252WN,BWI,MHT,1315,1315.0,0.0,10.0,1325.0,80.0,70.0,56.0,377,1421.0,4.0,1435,1425.0,-10.0,0,0,,,,,,0.0,0,13,Summer,0,0,0
2015,9,2,3,WN,474,N770SA,BNA,BWI,625,647.0,22.0,8.0,655.0,105.0,93.0,82.0,587,917.0,3.0,910,920.0,10.0,0,0,,,,,,0.0,0,6,Fall,0,0,0
2015,6,19,5,B6,1883,N568JB,JFK,MCO,1416,1417.0,1.0,35.0,1452.0,180.0,192.0,153.0,944,1725.0,4.0,1716,1729.0,13.0,0,0,,,,,,0.0,0,14,Summer,0,0,0
2015,2,28,6,AA,1293,N3GMAA,MIA,STX,1220,1235.0,15.0,42.0,1317.0,158.0,183.0,138.0,1139,1635.0,3.0,1558,1638.0,40.0,0,0,,40.0,0.0,0.0,0.0,0.0,1,12,Winter,1,0,0
2015,4,28,2,EV,5421,N754EV,ATL,GNV,1055,1053.0,-2.0,12.0,1105.0,71.0,70.0,54.0,300,1159.0,4.0,1206,1203.0,-3.0,0,0,,,,,,0.0,0,10,Spring,0,0,0
2015,1,10,6,OO,4732,N459SW,SBN,ATL,1220,1219.0,-1.0,18.0,1237.0,113.0,117.0,84.0,566,1401.0,15.0,1413,1416.0,3.0,0,0,,,,,,0.0,0,12,Winter,1,0,0
2015,6,12,5,WN,4992,N7752B,ATL,RDU,2215,2319.0,64.0,12.0,2331.0,90.0,76.0,58.0,356,29.0,6.0,2345,35.0,50.0,0,0,,0.0,0.0,1.0,49.0,0.0,1,22,Summer,0,0,0
2015,5,26,2,OO,5416,N699BR,ONT,SFO,2039,2025.0,-14.0,53.0,2118.0,87.0,120.0,59.0,363,2217.0,8.0,2206,2225.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0,1,20,Spring,0,1,0
2015,6,6,6,AA,2353,N8AFAA,ORD,DFW,2020,2025.0,5.0,22.0,2047.0,153.0,133.0,102.0,802,2229.0,9.0,2253,2238.0,-15.0,0,0,,,,,,0.0,0,20,Summer,1,1,0
2015,12,2,3,AA,1929,N752US,CLT,DTW,1440,1438.0,-2.0,13.0,1451.0,109.0,96.0,72.0,500,1603.0,11.0,1629,1614.0,-15.0,0,0,,,,,,0.0,0,14,Winter,0,0,0
2015,9,28,1,OO,6437,N746SK,DEN,COS,2140,2140.0,0.0,9.0,2149.0,43.0,26.0,13.0,73,2202.0,4.0,2223,2206.0,-17.0,0,0,,,,,,0.0,0,21,Fall,0,0,0
2015,7,21,2,UA,1206,N77258,DEN,PIT,1040,1037.0,-3.0,12.0,1049.0,180.0,165.0,148.0,1290,1517.0,5.0,1540,1522.0,-18.0,0,0,,,,,,0.0,0,10,Summer,0,0,0
2015,1,28,3,US,611,N715UW,PHL,ATL,1140,1134.0,-6.0,14.0,1148.0,137.0,112.0,88.0,666,1316.0,10.0,1357,1326.0,-31.0,0,0,,,,,,0.0,0,11,Winter,0,0,0
2015,3,23,1,EV,6003,N28529,MLU,IAH,1508,1458.0,-10.0,8.0,1506.0,72.0,66.0,48.0,262,1554.0,10.0,1620,1604.0,-16.0,0,0,,,,,,0.0,0,15,Spring,0,0,0
2015,10,27,2,MQ,3276,N625MQ,11298,11193,1210,1206.0,-4.0,18.0,1224.0,143.0,132.0,107.0,812,1511.0,7.0,1533,1518.0,-15.0,0,0,,,,,,0.0,0,12,Fall,0,0,0
2015,11,6,5,DL,2558,N978DL,EWR,ATL,900,2207.0,787.0,23.0,2230.0,157.0,139.0,111.0,746,21.0,5.0,1137,26.0,769.0,0,0,,0.0,0.0,769.0,0.0,0.0,1,9,Fall,0,0,0
2015,4,1,3,DL,794,N369NW,MSP,SLC,905,909.0,4.0,15.0,924.0,171.0,166.0,146.0,991,1050.0,5.0,1056,1055.0,-1.0,0,0,,,,,,0.0,0,9,Spring,0,0,0
2015,12,13,7,OO,4668,N548CA,SLC,DEN,940,937.0,-3.0,26.0,1003.0,91.0,93.0,61.0,391,1104.0,6.0,1111,1110.0,-1.0,0,0,,,,,,0.0,0,9,Winter,1,0,0
2015,1,11,7,OO,5313,N308SW,DEN,PUB,800,916.0,76.0,14.0,930.0,48.0,43.0,25.0,109,955.0,4.0,848,959.0,71.0,0,0,,0.0,0.0,0.0,71.0,0.0,1,8,Winter,1,0,0
2015,5,2,6,DL,860,N319NB,SNA,MSP,645,645.0,0.0,26.0,711.0,223.0,217.0,187.0,1522,1218.0,4.0,1228,1222.0,-6.0,0,0,,,,,,0.0,0,6,Spring,1,0,0
2015,11,29,7,EV,4205,N14173,GSO,EWR,600,554.0,-6.0,14.0,608.0,96.0,87.0,64.0,445,712.0,9.0,736,721.0,-15.0,0,0,,,,,,0.0,0,6,Fall,1,0,0
2015,1,25,7,UA,1614,N68452,TPA,IAD,905,858.0,-7.0,9.0,907.0,133.0,119.0,105.0,811,1052.0,5.0,1118,1057.0,-21.0,0,0,,,,,,0.0,0,9,Winter,1,0,0
2015,3,28,6,DL,1282,N960DN,DTW,MIA,740,737.0,-3.0,15.0,752.0,180.0,179.0,157.0,1145,1029.0,7.0,1040,1036.0,-4.0,0,0,,,,,,0.0,0,7,Spring,1,0,0
2015,3,24,2,AS,458,N535AS,SEA,LAX,1020,1018.0,-2.0,18.0,1036.0,167.0,150.0,120.0,954,1236.0,12.0,1307,1248.0,-19.0,0,0,,,,,,0.0,0,10,Spring,0,0,0
2015,2,24,2,AA,1093,N3BGAA,DFW,SEA,2155,2226.0,31.0,19.0,2245.0,263.0,267.0,242.0,1660,47.0,6.0,18,53.0,35.0,0,0,,4.0,0.0,6.0,25.0,0.0,1,21,Winter,0,0,0
2015,7,4,6,UA,1953,N15751,ORD,LGA,900,855.0,-5.0,13.0,908.0,136.0,112.0,97.0,733,1145.0,2.0,1216,1147.0,-29.0,0,0,,,,,,0.0,0,9,Summer,1,0,0
2015,3,18,3,WN,2254,N622SW,TPA,PIT,1455,1452.0,-3.0,7.0,1459.0,140.0,134.0,121.0,873,1700.0,6.0,1715,1706.0,-9.0,0,0,,,,,,0.0,0,14,Spring,0,0,0
2015,11,19,4,WN,343,N419WN,MKE,BOS,2050,2047.0,-3.0,9.0,2056.0,135.0,124.0,106.0,860,2342.0,9.0,5,2351.0,-14.0,0,0,,,,,,0.0,0,20,Fall,0,1,0
2015,6,11,4,MQ,3463,N523MQ,LGA,DTW,1755,1833.0,38.0,18.0,1851.0,123.0,105.0,80.0,502,2011.0,7.0,1958,2018.0,20.0,0,0,,0.0,0.0,12.0,8.0,0.0,1,17,Summer,0,1,0
2015,9,4,5,OO,5355,N472CA,LAX,SBA,1606,1602.0,-4.0,13.0,1615.0,45.0,38.0,20.0,89,1635.0,5.0,1651,1640.0,-11.0,0,0,,,,,,0.0,0,16,Fall,0,1,0
2015,5,24,7,DL,1113,N977DL,ORF,ATL,900,853.0,-7.0,11.0,904.0,105.0,99.0,82.0,516,1026.0,6.0,1045,1032.0,-13.0,0,0,,,,,,0.0,0,9,Spring,1,0,0
2015,4,13,1,UA,433,N407UA,ORD,IAH,630,630.0,0.0,38.0,708.0,166.0,216.0,165.0,925,953.0,13.0,916,1006.0,50.0,0,0,,50.0,0.0,0.0,0.0,0.0,1,6,Spring,0,0,0
2015,10,27,2,AA,1705,N668AW,14122,14100,1825,1819.0,-6.0,9.0,1828.0,86.0,66.0,46.0,268,1914.0,11.0,1951,1925.0,-26.0,0,0,,,,,,0.0,0,18,Fall,0,1,0
2015,10,27,2,WN,196,N219WN,13232,11066,1355,1349.0,-6.0,17.0,1406.0,70.0,68.0,46.0,283,1552.0,5.0,1605,1557.0,-8.0,0,0,,,,,,0.0,0,13,Fall,0,0,0
2015,7,16,4,WN,2776,N391SW,SAN,LAS,800,808.0,8.0,9.0,817.0,70.0,68.0,53.0,258,910.0,6.0,910,916.0,6.0,0,0,,,,,,0.0,0,8,Summer,0,0,0
2015,5,12,2,AS,31,N467AS,PHL,SEA,1800,1751.0,-9.0,16.0,1807.0,355.0,358.0,333.0,2378,2040.0,9.0,2055,2049.0,-6.0,0,0,,,,,,0.0,0,18,Spring,0,1,0
2015,5,5,2,UA,1620,N36280,ORD,PSP,1220,1222.0,2.0,27.0,1249.0,254.0,252.0,213.0,1652,1422.0,12.0,1434,1434.0,0.0,0,0,,,,,,0.0,0,12,Spring,0,0,0
2015,12,13,7,AS,871,N517AS,HNL,ANC,2155,2142.0,-13.0,22.0,2204.0,380.0,349.0,323.0,2777,427.0,4.0,515,431.0,-44.0,0,0,,,,,,0.0,0,21,Winter,1,0,0
2015,5,31,7,OO,4717,N602XJ,DTW,CIU,1755,1751.0,-4.0,10.0,1801.0,76.0,62.0,48.0,284,1849.0,4.0,1911,1853.0,-18.0,0,0,,,,,,0.0,0,17,Spring,1,1,0
2015,2,19,4,DL,1272,N680DA,MCI,ATL,1013,1049.0,36.0,13.0,1102.0,121.0,101.0,80.0,692,1322.0,8.0,1314,1330.0,16.0,0,0,,0.0,0.0,1.0,15.0,0.0,1,10,Winter,0,0,0
2015,12,11,5,WN,277,N398SW,BNA,FLL,2100,2118.0,18.0,10.0,2128.0,130.0,116.0,103.0,793,11.0,3.0,10,14.0,4.0,0,0,,,,,,0.0,0,21,Winter,0,0,0
2015,10,26,1,DL,2846,N981DL,12478,10397,1754,1748.0,-6.0,13.0,1801.0,163.0,159.0,128.0,760,2009.0,18.0,2037,2027.0,-10.0,0,0,,,,,,0.0,0,17,Fall,0,1,0
2015,7,8,3,DL,2333,N315US,MSP,SLC,1920,1923.0,3.0,12.0,1935.0,172.0,160.0,143.0,991,2058.0,5.0,2112,2103.0,-9.0,0,0,,,,,,0.0,0,19,Summer,0,1,0
2015,11,29,7,MQ,3466,N909MQ,ORD,DBQ,2002,1958.0,-4.0,11.0,2009.0,58.0,46.0,30.0,147,2039.0,5.0,2100,2044.0,-16.0,0,0,,,,,,0.0,0,20,Fall,1,1,0
2015,8,21,5,AA,258,N3HVAA,DTW,DFW,1353,1351.0,-2.0,18.0,1409.0,171.0,179.0,146.0,986,1535.0,15.0,1544,1550.0,6.0,0,0,,,,,,0.0,0,13,Summer,0,0,0
2015,5,15,5,US,824,N112US,PBI,PHL,620,620.0,0.0,9.0,629.0,155.0,145.0,132.0,951,841.0,4.0,855,845.0,-10.0,0,0,,,,,,0.0,0,6,Spring,0,0,0
2015,4,20,1,WN,1636,N634SW,DAL,BHM,740,759.0,19.0,11.0,810.0,95.0,88.0,74.0,587,924.0,3.0,915,927.0,12.0,0,0,,,,,,0.0,0,7,Spring,0,0,0
2015,4,1,3,AA,382,N471AA,DFW,OKC,1215,1205.0,-10.0,17.0,1222.0,67.0,60.0,36.0,175,1258.0,7.0,1322,1305.0,-17.0,0,0,,,,,,0.0,0,12,Spring,0,0,0
2015,2,7,6,AA,90,N470AA,DFW,ORD,543,533.0,-10.0,12.0,545.0,137.0,132.0,110.0,802,735.0,10.0,800,745.0,-15.0,0,0,,,,,,0.0,0,5,Winter,1,0,0
2015,5,3,7,DL,2462,N351NB,MSP,MCI,1720,1721.0,1.0,10.0,1731.0,86.0,82.0,67.0,393,1838.0,5.0,1846,1843.0,-3.0,0,0,,,,,,0.0,0,17,Spring,1,1,0
2015,10,22,4,EV,5199,N853AS,15323,10397,1346,1348.0,2.0,24.0,1412.0,69.0,74.0,42.0,227,1454.0,8.0,1455,1502.0,7.0,0,0,,,,,,0.0,0,13,Fall,0,0,0
2015,8,19,3,AA,367,N3DTAA,ORD,LGA,1551,1550.0,-1.0,16.0,1606.0,129.0,131.0,111.0,733,1857.0,4.0,1900,1901.0,1.0,0,0,,,,,,0.0,0,15,Summer,0,0,0
2015,10,8,4,UA,1764,N37420,12266,13204,1034,1026.0,-8.0,13.0,1039.0,145.0,134.0,113.0,854,1332.0,8.0,1359,1340.0,-19.0,0,0,,,,,,0.0,0,10,Fall,0,0,0
2015,2,27,5,US,2033,N949UW,BOS,PHL,1230,1229.0,-1.0,14.0,1243.0,93.0,89.0,72.0,280,1355.0,3.0,1403,1358.0,-5.0,0,0,,,,,,0.0,0,12,Winter,0,0,0
2015,3,28,6,OO,6329,N705SK,SFO,LAS,807,802.0,-5.0,17.0,819.0,97.0,92.0,69.0,414,928.0,6.0,944,934.0,-10.0,0,0,,,,,,0.0,0,8,Spring,1,0,0
2015,11,22,7,AA,1990,N945UW,PHL,DCA,952,1000.0,8.0,43.0,1043.0,68.0,78.0,32.0,119,1115.0,3.0,1100,1118.0,18.0,0,0,,10.0,0.0,8.0,0.0,0.0,1,9,Fall,1,0,0
2015,3,29,7,DL,423,N717TW,JFK,LAX,1200,1200.0,0.0,32.0,1232.0,385.0,377.0,334.0,2475,1506.0,11.0,1525,1517.0,-8.0,0,0,,,,,,0.0,0,12,Spring,1,0,0
2015,10,28,3,OO,6478,N701SK,12266,14262,1750,1750.0,0.0,30.0,1820.0,210.0,206.0,169.0,1269,1909.0,7.0,1920,1916.0,-4.0,0,0,,,,,,0.0,0,17,Fall,0,1,0
2015,7,19,7,AS,838,N594AS,HNL,OAK,1350,1346.0,-4.0,16.0,1402.0,318.0,306.0,284.0,2409,2146.0,6.0,2208,2152.0,-16.0,0,0,,,,,,0.0,0,13,Summer,1,0,0
2015,3,29,7,DL,2478,N948DL,ATL,JAN,1454,1453.0,-1.0,13.0,1506.0,80.0,76.0,59.0,341,1505.0,4.0,1514,1509.0,-5.0,0,0,,,,,,0.0,0,14,Spring,1,0,0
2015,3,25,3,DL,743,N530US,RDU,ATL,1945,1940.0,-5.0,22.0,2002.0,95.0,99.0,68.0,356,2110.0,9.0,2120,2119.0,-1.0,0,0,,,,,,0.0,0,19,Spring,0,1,0
2015,4,21,2,OO,5608,N716SK,SAN,LAX,615,606.0,-9.0,24.0,630.0,62.0,57.0,26.0,109,656.0,7.0,717,703.0,-14.0,0,0,,,,,,0.0,0,6,Spring,0,0,0
2015,8,30,7,EV,2640,N675AE,TYS,DFW,818,830.0,12.0,15.0,845.0,142.0,135.0,107.0,772,932.0,13.0,940,945.0,5.0,0,0,,,,,,0.0,0,8,Summer,1,0,0
2015,11,4,3,WN,845,N469WN,SJC,SEA,1320,1324.0,4.0,9.0,1333.0,130.0,136.0,118.0,697,1531.0,9.0,1530,1540.0,10.0,0,0,,,,,,0.0,0,13,Fall,0,0,0
2015,3,5,4,UA,416,N465UA,SFO,LAX,700,654.0,-6.0,13.0,707.0,95.0,84.0,58.0,337,805.0,13.0,835,818.0,-17.0,0,0,,,,,,0.0,0,7,Spring,0,0,0
2015,7,12,7,B6,1233,N712JB,MCO,SJU,1649,1646.0,-3.0,10.0,1656.0,175.0,166.0,153.0,1189,1929.0,3.0,1944,1932.0,-12.0,0,0,,,,,,0.0,0,16,Summer,1,1,0
2015,7,14,2,MQ,3394,N931MQ,ORD,CMI,835,832.0,-3.0,11.0,843.0,56.0,38.0,23.0,135,906.0,4.0,931,910.0,-21.0,0,0,,,,,,0.0,0,8,Summer,0,0,0
2015,2,21,6,DL,1058,N860DA,ATL,MCO,1405,1426.0,21.0,10.0,1436.0,90.0,77.0,61.0,404,1537.0,6.0,1535,1543.0,8.0,0,0,,,,,,0.0,0,14,Winter,1,0,0
2015,5,1,5,EV,4513,N16541,ORD,SYR,800,752.0,-8.0,15.0,807.0,105.0,104.0,86.0,607,1033.0,3.0,1045,1036.0,-9.0,0,0,,,,,,0.0,0,8,Spring,0,0,0
2015,10,31,6,WN,927,N458WN,14908,14831,1220,1602.0,222.0,11.0,1613.0,70.0,70.0,56.0,342,1709.0,3.0,1330,1712.0,222.0,0,0,,0.0,0.0,0.0,222.0,0.0,1,12,Fall,1,0,0
2015,6,19,5,WN,888,N755SA,OAK,PDX,900,902.0,2.0,11.0,913.0,95.0,93.0,79.0,543,1032.0,3.0,1035,1035.0,0.0,0,0,,,,,,0.0,0,9,Summer,0,0,0
2015,1,21,3,OO,4591,N443SW,MSP,GRB,1016,1006.0,-10.0,58.0,1104.0,76.0,110.0,48.0,252,1152.0,4.0,1132,1156.0,24.0,0,0,,24.0,0.0,0.0,0.0,0.0,1,10,Winter,0,0,0
